Date,Time,TargetTemp,ActualTemp,System,SystemAge,BuildingID
6/7/13,17:13:20,65,72,16,10,4
6/8/13,18:13:20,68,61,19,22,7
6/9/13,19:13:20,66,62,9,1,15
6/10/13,20:13:20,68,65,11,1,1
6/11/13,21:13:20,67,75,4,5,9
6/12/13,22:13:20,65,76,1,9,7
6/13/13,23:13:20,65,61,12,14,10
6/14/13,0:33:07,69,64,12,9,10
6/15/13,1:33:07,65,55,6,21,15
6/16/13,2:33:07,69,72,8,27,14
6/17/13,3:33:07,67,75,13,8,2
6/18/13,4:33:07,67,70,14,11,19
6/19/13,5:33:07,66,57,2,21,5
6/20/13,6:33:07,69,63,8,23,19
6/21/13,7:33:07,68,55,6,6,10
6/22/13,8:33:07,68,71,15,4,18
6/23/13,9:33:07,67,66,18,28,7
6/24/13,10:33:07,66,59,13,21,15
6/25/13,11:33:07,69,58,20,27,16
6/26/13,12:33:07,69,64,8,18,10
6/27/13,13:33:07,69,56,18,3,9
6/28/13,14:33:07,66,65,6,26,13
6/29/13,15:33:07,65,56,18,19,16
6/30/13,16:33:07,68,69,1,27,12
6/1/13,17:33:07,70,65,11,19,9
6/2/13,18:33:07,68,61,16,23,10
6/3/13,19:33:07,65,58,16,4,5
6/4/13,20:33:07,65,79,17,17,20
6/5/13,21:33:07,69,64,14,15,11
6/6/13,22:33:07,66,65,16,29,14
6/7/13,23:33:07,67,69,3,2,16
6/8/13,0:00:01,69,70,17,7,9
6/9/13,1:00:01,69,80,20,3,9
6/10/13,2:00:01,66,68,17,10,9
6/11/13,3:00:01,70,68,3,29,9
6/12/13,4:00:01,67,66,3,12,19
6/13/13,5:00:01,65,66,11,27,3
6/14/13,6:00:01,66,69,11,10,12
6/15/13,7:00:01,69,57,12,18,11
6/16/13,8:00:01,69,57,15,22,6
6/17/13,9:00:01,69,64,9,6,6
6/18/13,10:00:01,67,64,5,3,1
6/19/13,11:00:01,66,67,11,7,8
6/20/13,12:00:01,68,72,11,10,9
6/21/13,13:00:01,69,68,16,11,13
6/22/13,14:00:01,67,55,10,19,9
6/23/13,15:00:01,69,66,8,13,7
6/24/13,16:00:01,67,67,4,9,11
6/25/13,17:00:01,68,74,2,22,18
6/26/13,18:00:01,68,58,19,27,7
6/27/13,19:00:01,67,80,7,7,20
6/28/13,20:00:01,66,60,15,21,3
6/29/13,21:00:01,69,55,6,2,9
6/30/13,22:00:01,69,58,8,23,7
6/1/13,23:00:01,67,56,2,13,2
6/2/13,0:13:19,70,73,20,27,12
6/3/13,1:13:19,65,68,11,21,9
6/4/13,2:13:19,66,59,10,23,3
6/5/13,3:13:19,66,65,19,30,8
6/6/13,4:13:19,66,74,19,10,8
6/7/13,5:13:19,70,73,10,25,11
6/8/13,6:13:19,70,68,7,12,10
6/9/13,7:13:19,69,56,13,12,7
6/10/13,8:13:19,67,56,15,13,10
6/11/13,9:13:19,65,63,11,23,11
6/12/13,10:13:19,66,61,3,30,20
6/13/13,11:13:19,69,57,20,6,11
6/14/13,12:13:19,67,62,14,13,10
6/15/13,13:13:19,69,70,4,20,4
6/16/13,14:13:19,67,69,2,17,1
6/17/13,15:13:19,69,78,3,15,16
6/18/13,16:13:19,66,79,5,14,1
6/19/13,17:13:19,67,60,5,21,1
6/20/13,18:13:19,69,73,19,7,12
6/21/13,19:13:19,68,55,3,23,15
6/22/13,20:13:19,65,67,6,11,19
6/23/13,21:13:19,66,55,19,30,10
6/24/13,22:13:19,68,79,9,9,9
6/25/13,23:13:19,67,75,19,9,10
6/26/13,0:43:51,67,80,5,11,15
6/27/13,1:43:51,66,78,11,29,8
6/28/13,2:43:51,67,73,1,21,6
6/29/13,3:43:51,67,69,20,9,2
6/30/13,4:43:51,68,65,18,20,10
6/1/13,5:43:51,66,62,6,21,8
6/2/13,6:43:51,69,58,15,1,16
6/3/13,7:43:51,65,64,8,18,10
6/4/13,8:43:51,68,66,17,20,20
6/5/13,9:43:51,68,70,8,4,4
6/6/13,10:43:51,65,60,10,27,19
6/7/13,11:43:51,65,70,14,28,11
6/8/13,12:43:51,65,74,6,23,6
6/9/13,13:43:51,68,69,13,1,20
6/10/13,14:43:51,67,56,12,17,19
6/11/13,15:43:51,66,80,11,6,12
6/12/13,16:43:51,67,71,17,7,20
6/13/13,17:43:51,68,62,13,2,8
6/14/13,18:43:51,66,73,4,18,2
6/15/13,19:43:51,69,60,10,3,10
6/16/13,20:43:51,67,77,13,3,3
6/17/13,21:43:51,70,73,6,30,3
6/18/13,22:43:51,69,61,14,30,4
6/19/13,23:43:51,67,58,1,30,3
6/20/13,0:13:20,65,79,14,28,5
6/21/13,1:13:20,69,63,18,28,8
6/22/13,2:13:20,69,74,18,7,16
6/23/13,3:13:20,69,56,8,3,14
6/24/13,4:13:20,65,68,10,16,8
6/25/13,5:13:20,66,75,1,15,10
6/26/13,6:13:20,65,67,8,18,14
6/27/13,7:13:20,70,78,15,29,2
6/28/13,8:13:20,69,70,6,13,10
6/29/13,9:13:20,68,73,6,28,9
6/30/13,10:13:20,67,62,5,10,9
6/1/13,11:13:20,68,57,4,7,6
6/2/13,12:13:20,70,59,4,24,7
6/3/13,13:13:20,68,64,4,18,7
6/4/13,14:13:20,70,77,1,12,3
6/5/13,15:13:20,68,55,19,16,5
6/6/13,16:13:20,67,62,6,26,14
6/7/13,17:13:20,66,61,10,5,20
6/8/13,18:13:20,65,73,8,14,16
6/9/13,19:13:20,67,59,16,4,14
6/10/13,20:13:20,68,76,11,30,2
6/11/13,21:13:20,67,73,19,6,18
6/12/13,22:13:20,66,62,4,26,2
6/13/13,23:13:20,65,68,7,19,2
6/14/13,0:33:07,69,55,1,23,14
6/15/13,1:33:07,65,79,8,25,5
6/16/13,2:33:07,67,76,1,2,2
6/17/13,3:33:07,70,60,3,5,11
6/18/13,4:33:07,65,68,9,4,3
6/19/13,5:33:07,68,61,5,25,18
6/20/13,6:33:07,66,64,6,30,8
6/21/13,7:33:07,70,67,4,8,11
6/22/13,8:33:07,66,76,9,1,16
6/23/13,9:33:07,69,63,16,3,16
6/24/13,10:33:07,70,65,19,20,5
6/25/13,11:33:07,70,69,5,27,19
6/26/13,12:33:07,69,71,7,20,13
6/27/13,13:33:07,66,66,5,27,18
6/28/13,14:33:07,70,78,2,4,2
6/29/13,15:33:07,70,68,5,7,16
6/30/13,16:33:07,65,65,20,30,14
6/1/13,17:33:07,69,69,1,3,3
6/2/13,18:33:07,68,56,8,26,2
6/3/13,19:33:07,65,66,16,1,9
6/4/13,20:33:07,69,57,19,18,18
6/5/13,21:33:07,65,66,1,10,7
6/6/13,22:33:07,67,56,15,1,6
6/7/13,23:33:07,67,76,15,17,5
6/8/13,0:00:01,65,79,18,22,4
6/9/13,1:00:01,70,80,10,26,6
6/10/13,2:00:01,69,70,16,9,16
6/11/13,3:00:01,65,64,16,5,16
6/12/13,4:00:01,69,61,6,20,12
6/13/13,5:00:01,68,68,12,23,7
6/14/13,6:00:01,66,56,15,11,9
6/15/13,7:00:01,68,63,9,24,6
6/16/13,8:00:01,67,56,10,11,12
6/17/13,9:00:01,69,66,5,8,3
6/18/13,10:00:01,65,68,13,19,1
6/19/13,11:00:01,70,63,11,28,8
6/20/13,12:00:01,66,79,17,8,3
6/21/13,13:00:01,65,80,6,16,17
6/22/13,14:00:01,66,71,6,13,7
6/23/13,15:00:01,67,71,10,23,18
6/24/13,16:00:01,66,74,11,30,13
6/25/13,17:00:01,66,63,4,26,20
6/26/13,18:00:01,65,57,20,18,2
6/27/13,19:00:01,67,56,17,27,18
6/28/13,20:00:01,66,62,1,23,15
6/29/13,21:00:01,68,67,13,7,9
6/30/13,22:00:01,65,65,11,13,1
6/1/13,23:00:01,67,80,18,14,14
6/2/13,0:13:19,66,76,4,16,4
6/3/13,1:13:19,69,70,7,24,1
6/4/13,2:13:19,70,68,20,8,15
6/5/13,3:13:19,67,77,4,10,19
6/6/13,4:13:19,67,58,6,13,18
6/7/13,5:13:19,70,60,5,30,2
6/8/13,6:13:19,67,64,9,20,16
6/9/13,7:13:19,67,65,2,7,18
6/10/13,8:13:19,70,63,3,28,4
6/11/13,9:13:19,68,73,5,18,13
6/12/13,10:13:19,68,65,19,14,9
6/13/13,11:13:19,66,63,8,26,10
6/14/13,12:13:19,70,76,19,9,2
6/15/13,13:13:19,65,68,8,22,6
6/16/13,14:13:19,65,77,6,19,7
6/17/13,15:13:19,67,79,13,9,9
6/18/13,16:13:19,65,56,1,19,4
6/19/13,17:13:19,69,67,3,29,1
6/20/13,18:13:19,66,57,16,5,13
6/21/13,19:13:19,66,75,13,24,10
6/22/13,20:13:19,69,77,2,15,3
6/23/13,21:13:19,68,76,10,5,6
6/24/13,22:13:19,65,62,20,12,19
6/25/13,23:13:19,66,73,4,22,18
6/26/13,0:43:51,70,66,15,28,11
6/27/13,1:43:51,65,79,17,21,15
6/28/13,2:43:51,68,67,16,18,12
6/29/13,3:43:51,66,73,3,22,20
6/30/13,4:43:51,66,74,15,1,8
6/1/13,5:43:51,67,58,7,7,11
6/2/13,6:43:51,66,65,20,14,15
6/3/13,7:43:51,67,76,17,30,16
6/4/13,8:43:51,69,66,6,13,18
6/5/13,9:43:51,68,78,20,17,18
6/6/13,10:43:51,68,74,15,2,5
6/7/13,11:43:51,67,76,20,13,10
6/8/13,12:43:51,68,65,20,19,6
6/9/13,13:43:51,69,73,13,11,11
6/10/13,14:43:51,68,78,3,3,11
6/11/13,15:43:51,66,65,8,24,5
6/12/13,16:43:51,69,67,6,2,16
6/13/13,17:43:51,69,62,3,15,16
6/14/13,18:43:51,66,71,19,20,16
6/15/13,19:43:51,66,66,11,6,3
6/16/13,20:43:51,69,77,2,3,11
6/17/13,21:43:51,67,80,10,13,7
6/18/13,22:43:51,70,73,3,16,9
6/19/13,23:43:51,65,60,3,2,1
6/20/13,0:13:20,68,63,11,18,4
6/21/13,1:13:20,65,71,1,27,11
6/22/13,2:13:20,70,59,13,18,20
6/23/13,3:13:20,67,69,15,28,4
6/24/13,4:13:20,70,71,1,2,11
6/25/13,5:13:20,67,73,11,27,9
6/26/13,6:13:20,69,75,7,18,2
6/27/13,7:13:20,68,65,14,10,2
6/28/13,8:13:20,68,78,4,12,5
6/29/13,9:13:20,66,71,18,21,1
6/30/13,10:13:20,68,61,6,8,4
6/1/13,11:13:20,70,58,4,5,10
6/2/13,12:13:20,66,73,6,29,12
6/3/13,13:13:20,65,70,3,17,4
6/4/13,14:13:20,70,76,12,30,4
6/5/13,15:13:20,66,56,10,9,8
6/6/13,16:13:20,66,75,8,9,11
6/7/13,17:13:20,69,76,10,1,12
6/8/13,18:13:20,65,66,5,1,20
6/9/13,19:13:20,65,72,13,6,7
6/10/13,20:13:20,69,75,17,4,18
6/11/13,21:13:20,65,72,4,26,19
6/12/13,22:13:20,65,80,16,3,12
6/13/13,23:13:20,70,63,16,4,6
6/14/13,0:33:07,66,77,14,26,2
6/15/13,1:33:07,68,66,4,13,20
6/16/13,2:33:07,69,59,10,23,11
6/17/13,3:33:07,70,59,11,30,2
6/18/13,4:33:07,69,75,14,28,3
6/19/13,5:33:07,65,80,18,26,2
6/20/13,6:33:07,68,68,12,13,6
6/21/13,7:33:07,68,59,12,9,19
6/22/13,8:33:07,70,55,11,24,10
6/23/13,9:33:07,67,68,19,4,17
6/24/13,10:33:07,65,64,15,11,17
6/25/13,11:33:07,68,61,11,1,20
6/26/13,12:33:07,66,71,9,19,10
6/27/13,13:33:07,69,59,15,5,14
6/28/13,14:33:07,66,80,3,28,13
6/29/13,15:33:07,67,76,16,3,20
6/30/13,16:33:07,70,61,15,27,17
6/1/13,17:33:07,66,77,5,8,1
6/2/13,18:33:07,68,72,15,24,11
6/3/13,19:33:07,66,55,7,13,1
6/4/13,20:33:07,69,65,11,24,4
6/5/13,21:33:07,66,60,17,23,6
6/6/13,22:33:07,68,65,2,22,7
6/7/13,23:33:07,70,77,14,4,7
6/8/13,0:00:01,70,65,16,2,19
6/9/13,1:00:01,65,57,17,2,4
6/10/13,2:00:01,66,55,7,14,18
6/11/13,3:00:01,69,56,8,27,3
6/12/13,4:00:01,67,55,2,6,11
6/13/13,5:00:01,66,63,3,29,11
6/14/13,6:00:01,67,66,16,26,12
6/15/13,7:00:01,68,75,18,23,18
6/16/13,8:00:01,66,60,4,22,8
6/17/13,9:00:01,66,80,8,21,1
6/18/13,10:00:01,70,68,14,25,4
6/19/13,11:00:01,68,74,18,19,9
6/20/13,12:00:01,67,66,1,6,17
6/21/13,13:00:01,68,66,12,28,16
6/22/13,14:00:01,68,68,19,28,13
6/23/13,15:00:01,68,75,11,22,4
6/24/13,16:00:01,68,69,14,4,4
6/25/13,17:00:01,70,75,2,14,4
6/26/13,18:00:01,66,66,20,13,8
6/27/13,19:00:01,70,58,6,15,10
6/28/13,20:00:01,65,56,11,1,14
6/29/13,21:00:01,69,58,3,5,2
6/30/13,22:00:01,67,72,7,8,3
6/1/13,23:00:01,70,60,20,25,15
6/2/13,0:13:19,69,61,4,6,13
6/3/13,1:13:19,68,72,12,24,10
6/4/13,2:13:19,65,63,13,4,3
6/5/13,3:13:19,65,60,6,8,17
6/6/13,4:13:19,69,78,1,12,13
6/7/13,5:13:19,69,73,5,3,4
6/8/13,6:13:19,69,60,4,8,13
6/9/13,7:13:19,69,77,20,11,1
6/10/13,8:13:19,65,62,18,23,3
6/11/13,9:13:19,67,62,13,17,12
6/12/13,10:13:19,66,58,1,9,18
6/13/13,11:13:19,65,79,17,25,19
6/14/13,12:13:19,69,75,11,22,18
6/15/13,13:13:19,69,60,17,13,1
6/16/13,14:13:19,67,74,20,20,5
6/17/13,15:13:19,70,70,18,30,9
6/18/13,16:13:19,67,69,8,28,13
6/19/13,17:13:19,69,69,6,1,11
6/20/13,18:13:19,68,67,7,12,16
6/21/13,19:13:19,69,64,6,29,14
6/22/13,20:13:19,70,58,16,5,4
6/23/13,21:13:19,65,67,4,11,16
6/24/13,22:13:19,65,64,3,27,9
6/25/13,23:13:19,70,74,7,2,8
6/26/13,0:43:51,70,78,10,16,18
6/27/13,1:43:51,65,63,11,17,10
6/28/13,2:43:51,65,57,1,26,20
6/29/13,3:43:51,69,70,12,4,2
6/30/13,4:43:51,65,74,14,26,7
6/1/13,5:43:51,68,56,16,28,6
6/2/13,6:43:51,69,68,4,19,6
6/3/13,7:43:51,66,72,3,13,1
6/4/13,8:43:51,68,66,5,5,11
6/5/13,9:43:51,66,55,1,18,13
6/6/13,10:43:51,67,56,5,2,14
6/7/13,11:43:51,65,56,7,17,20
6/8/13,12:43:51,67,59,6,3,16
6/9/13,13:43:51,70,61,8,11,10
6/10/13,14:43:51,68,63,3,12,20
6/11/13,15:43:51,68,68,6,17,12
6/12/13,16:43:51,66,69,16,3,6
6/13/13,17:43:51,69,74,16,7,1
6/14/13,18:43:51,66,68,7,5,12
6/15/13,19:43:51,70,61,19,15,7
6/16/13,20:43:51,66,77,2,23,16
6/17/13,21:43:51,70,59,19,30,12
6/18/13,22:43:51,68,68,17,27,6
6/19/13,23:43:51,70,74,3,9,12
6/20/13,0:13:20,70,77,5,11,10
6/21/13,1:13:20,66,63,4,17,2
6/22/13,2:13:20,66,75,11,19,8
6/23/13,3:13:20,70,74,1,4,1
6/24/13,4:13:20,69,57,19,10,14
6/25/13,5:13:20,70,72,3,22,8
6/26/13,6:13:20,66,75,8,12,18
6/27/13,7:13:20,67,69,14,11,16
6/28/13,8:13:20,67,76,13,7,6
6/29/13,9:13:20,69,59,4,21,18
6/30/13,10:13:20,65,66,16,5,7
6/1/13,11:13:20,68,62,2,14,19
6/2/13,12:13:20,67,69,8,3,18
6/3/13,13:13:20,68,78,5,4,17
6/4/13,14:13:20,69,80,11,19,10
6/5/13,15:13:20,68,59,18,16,6
6/6/13,16:13:20,68,60,2,5,15
6/7/13,17:13:20,65,66,19,24,6
6/8/13,18:13:20,70,57,5,23,5
6/9/13,19:13:20,66,73,2,27,8
6/10/13,20:13:20,69,67,6,3,7
6/11/13,21:13:20,67,65,15,16,17
6/12/13,22:13:20,66,78,5,16,15
6/13/13,23:13:20,69,75,2,3,11
6/14/13,0:33:07,67,78,10,10,3
6/15/13,1:33:07,68,69,7,5,7
6/16/13,2:33:07,66,63,11,17,15
6/17/13,3:33:07,66,70,15,22,10
6/18/13,4:33:07,66,71,10,13,18
6/19/13,5:33:07,66,66,19,17,8
6/20/13,6:33:07,70,59,19,23,4
6/21/13,7:33:07,69,67,14,3,3
6/22/13,8:33:07,70,79,14,4,12
6/23/13,9:33:07,70,77,9,13,13
6/24/13,10:33:07,67,76,2,13,8
6/25/13,11:33:07,68,63,20,6,7
6/26/13,12:33:07,69,64,4,20,6
6/27/13,13:33:07,69,71,17,24,12
6/28/13,14:33:07,67,65,19,18,12
6/29/13,15:33:07,65,59,10,13,12
6/30/13,16:33:07,68,68,19,24,5
6/1/13,17:33:07,67,55,9,14,1
6/2/13,18:33:07,65,72,17,16,5
6/3/13,19:33:07,66,71,3,16,12
6/4/13,20:33:07,69,62,18,23,6
6/5/13,21:33:07,67,76,9,16,17
6/6/13,22:33:07,66,68,19,3,2
6/7/13,23:33:07,70,64,15,8,2
6/8/13,0:45:56,67,80,10,15,12
6/9/13,1:45:56,65,72,7,29,7
6/10/13,2:45:56,70,57,19,18,8
6/11/13,3:45:56,67,61,20,15,10
6/12/13,4:45:56,65,76,4,12,10
6/13/13,5:45:56,67,55,5,7,2
6/14/13,6:45:56,68,65,18,6,6
6/15/13,7:45:56,67,61,19,16,4
6/16/13,8:45:56,69,76,5,26,6
6/17/13,9:45:56,69,79,2,5,13
6/18/13,10:45:56,65,64,19,29,5
6/19/13,11:45:56,65,80,20,15,15
6/20/13,12:45:56,65,57,9,10,17
6/21/13,13:45:56,69,77,10,1,7
6/22/13,14:45:56,67,77,7,18,16
6/23/13,15:45:56,70,56,6,13,4
6/24/13,16:45:56,70,67,9,26,13
6/25/13,17:45:56,68,76,8,10,4
6/26/13,18:45:56,67,63,11,27,7
6/27/13,19:45:56,68,66,10,2,4
6/28/13,20:45:56,68,79,17,22,13
6/29/13,21:45:56,70,77,5,11,2
6/30/13,22:45:56,68,56,15,20,5
6/1/13,23:45:56,67,79,8,1,10
6/2/13,0:45:56,67,61,15,13,10
6/3/13,1:45:56,69,61,2,12,10
6/4/13,2:45:56,70,80,12,26,20
6/5/13,3:45:56,69,70,8,4,1
6/6/13,4:45:56,68,70,9,29,12
6/7/13,5:45:56,70,56,20,21,3
6/8/13,6:45:56,69,65,19,23,11
6/9/13,7:45:56,65,76,18,27,11
6/10/13,8:45:56,68,65,17,22,13
6/11/13,9:45:56,65,59,9,20,18
6/12/13,10:45:56,65,75,18,27,15
6/13/13,11:45:56,70,69,6,11,4
6/14/13,12:45:56,70,71,15,2,12
6/15/13,13:45:56,69,80,12,8,15
6/16/13,14:45:56,68,58,6,21,6
6/17/13,15:45:56,68,75,9,4,13
6/18/13,16:45:56,66,78,15,7,5
6/19/13,17:45:56,69,61,12,29,19
6/20/13,18:45:56,65,56,16,3,5
6/21/13,19:45:56,68,69,1,10,9
6/22/13,20:45:56,69,65,20,9,11
6/23/13,21:45:56,65,63,18,22,7
6/24/13,22:45:56,66,61,16,26,7
6/25/13,23:45:56,69,69,2,27,8
6/26/13,0:45:56,70,56,11,22,19
6/27/13,1:45:56,70,75,8,2,16
6/28/13,2:45:56,70,79,8,25,11
6/29/13,3:45:56,70,79,11,11,4
6/30/13,4:45:56,67,79,11,28,19
6/1/13,5:45:56,65,76,7,19,16
6/2/13,6:45:56,67,77,19,21,14
6/3/13,7:45:56,66,71,7,16,11
6/4/13,8:45:56,65,64,5,16,17
6/5/13,9:45:56,67,60,10,30,15
6/6/13,10:45:56,67,68,12,14,11
6/7/13,11:45:56,70,77,5,28,17
6/8/13,12:45:56,67,72,6,22,4
6/9/13,13:45:56,65,63,1,22,7
6/10/13,14:45:56,70,55,19,23,5
6/11/13,15:45:56,69,80,3,8,7
6/12/13,16:45:56,68,57,17,14,5
6/13/13,17:45:56,70,61,3,29,17
6/14/13,18:45:56,65,66,8,2,17
6/15/13,0:00:01,65,65,12,26,16
6/16/13,1:00:01,65,55,1,5,11
6/17/13,2:00:01,65,63,11,3,14
6/18/13,3:00:01,66,69,15,29,10
6/19/13,4:00:01,67,71,3,24,10
6/20/13,5:00:01,70,70,5,8,11
6/21/13,6:00:01,67,71,8,4,19
6/22/13,7:00:01,67,62,19,29,18
6/23/13,8:00:01,70,79,1,10,12
6/24/13,9:00:01,69,58,15,29,13
6/25/13,10:00:01,65,60,5,21,20
6/26/13,11:00:01,70,70,4,11,12
6/27/13,12:00:01,67,58,3,4,20
6/28/13,13:00:01,69,75,11,27,8
6/29/13,14:00:01,68,70,19,10,4
6/30/13,15:00:01,66,64,10,1,20
6/1/13,16:00:01,67,61,1,14,16
6/2/13,17:00:01,66,70,12,28,6
6/3/13,18:00:01,68,75,12,5,4
6/4/13,19:00:01,69,65,13,7,19
6/5/13,20:00:01,65,72,15,2,16
6/6/13,21:00:01,69,68,10,14,2
6/7/13,22:00:01,67,58,3,20,5
6/8/13,23:00:01,69,59,12,28,17
6/9/13,0:13:19,70,72,15,21,10
6/10/13,1:13:19,66,59,4,2,16
6/11/13,2:13:19,65,62,10,6,19
6/12/13,3:13:19,69,66,11,24,3
6/13/13,4:13:19,66,72,3,25,5
6/14/13,5:13:19,66,67,20,1,6
6/15/13,6:13:19,65,71,10,25,16
6/16/13,7:13:19,70,79,9,13,16
6/17/13,8:13:19,70,73,1,29,18
6/18/13,9:13:19,69,57,17,18,3
6/19/13,10:13:19,65,58,8,21,12
6/20/13,11:13:19,67,74,13,2,17
6/21/13,12:13:19,69,80,3,16,15
6/22/13,13:13:19,65,69,2,9,10
6/23/13,14:13:19,65,64,5,10,11
6/24/13,15:13:19,70,80,4,11,1
6/25/13,16:13:19,69,75,4,20,1
6/26/13,17:13:19,66,78,16,21,14
6/27/13,18:13:19,68,63,12,23,3
6/28/13,19:13:19,65,75,3,4,18
6/29/13,20:13:19,70,75,17,12,16
6/30/13,21:13:19,65,62,1,24,12
6/1/13,22:13:19,65,67,9,22,18
6/2/13,23:13:19,68,65,1,6,8
6/3/13,0:43:51,69,63,12,6,11
6/4/13,1:43:51,70,64,2,6,8
6/5/13,2:43:51,69,76,12,10,5
6/6/13,3:43:51,68,73,2,10,5
6/7/13,4:43:51,66,64,14,15,9
6/8/13,5:43:51,67,75,16,3,17
6/9/13,6:43:51,67,79,6,12,17
6/10/13,7:43:51,66,70,2,1,16
6/11/13,8:43:51,67,65,17,13,1
6/12/13,9:43:51,66,73,4,29,10
6/13/13,10:43:51,65,77,8,12,16
6/14/13,11:43:51,67,79,16,26,7
6/15/13,12:43:51,70,77,4,1,15
6/16/13,13:43:51,68,69,10,3,15
6/17/13,14:43:51,65,69,16,27,10
6/18/13,15:43:51,68,64,14,19,12
6/19/13,16:43:51,69,57,5,19,2
6/20/13,17:43:51,68,77,13,16,15
6/21/13,18:43:51,65,73,10,14,6
6/22/13,19:43:51,66,69,4,23,10
6/23/13,20:43:51,67,76,8,25,18
6/24/13,21:43:51,68,74,18,8,4
6/25/13,22:43:51,68,56,10,16,1
6/26/13,23:43:51,70,67,8,28,10
6/27/13,0:13:20,70,79,13,22,2
6/28/13,1:13:20,65,61,1,17,13
6/29/13,2:13:20,68,72,17,13,7
6/30/13,3:13:20,68,68,1,30,14
6/1/13,4:13:20,65,62,6,12,1
6/2/13,5:13:20,69,63,16,22,15
6/3/13,6:13:20,65,69,4,14,4
6/4/13,7:13:20,66,59,11,29,17
6/5/13,8:13:20,68,59,17,1,19
6/6/13,9:13:20,65,61,14,5,16
6/7/13,10:13:20,67,57,10,18,3
6/8/13,11:13:20,67,78,17,25,6
6/9/13,12:13:20,69,68,2,2,13
6/10/13,13:13:20,70,61,4,3,18
6/11/13,14:13:20,70,55,14,29,3
6/12/13,15:13:20,69,65,11,29,20
6/13/13,16:13:20,65,80,12,16,1
6/14/13,17:13:20,65,56,10,9,12
6/15/13,18:13:20,70,62,13,22,15
6/16/13,19:13:20,68,62,10,1,17
6/17/13,20:13:20,67,71,7,2,1
6/18/13,21:13:20,65,80,4,5,7
6/19/13,22:13:20,65,66,3,22,12
6/20/13,23:13:20,69,56,20,24,8
6/21/13,0:33:07,66,68,7,4,10
6/22/13,1:33:07,66,69,1,23,9
6/23/13,2:33:07,67,65,1,12,12
6/24/13,3:33:07,65,74,12,23,4
6/25/13,4:33:07,70,75,4,20,7
6/26/13,5:33:07,68,69,2,25,7
6/27/13,6:33:07,70,75,1,26,2
6/28/13,7:33:07,65,64,10,3,16
6/29/13,8:33:07,66,57,9,15,14
6/30/13,9:33:07,69,63,9,24,1
6/1/13,10:33:07,67,71,16,27,3
6/2/13,11:33:07,65,56,20,9,17
6/3/13,12:33:07,70,60,11,26,4
6/4/13,13:33:07,67,70,16,8,13
6/5/13,14:33:07,70,70,3,12,8
6/6/13,15:33:07,69,72,18,30,15
6/7/13,16:33:07,70,60,13,14,20
6/8/13,17:33:07,69,76,4,8,9
6/9/13,18:33:07,66,64,4,19,15
6/10/13,19:33:07,66,65,5,3,16
6/11/13,20:33:07,66,56,14,5,13
6/12/13,21:33:07,67,61,16,14,4
6/13/13,22:33:07,65,71,3,9,13
6/14/13,23:33:07,70,56,4,14,17
6/15/13,0:00:01,67,60,7,2,17
6/16/13,1:00:01,67,78,7,28,13
6/17/13,2:00:01,70,59,10,24,9
6/18/13,3:00:01,65,63,19,10,2
6/19/13,4:00:01,67,75,16,9,4
6/20/13,5:00:01,68,72,5,29,15
6/21/13,6:00:01,65,69,9,2,7
6/22/13,7:00:01,70,70,17,8,9
6/23/13,8:00:01,68,56,14,13,18
6/24/13,9:00:01,65,77,3,30,19
6/25/13,10:00:01,65,57,4,22,1
6/26/13,11:00:01,65,59,1,7,19
6/27/13,12:00:01,70,70,13,16,9
6/28/13,13:00:01,69,56,7,11,18
6/29/13,14:00:01,67,62,3,7,10
6/30/13,15:00:01,69,79,3,25,5
6/1/13,16:00:01,69,75,17,13,2
6/2/13,17:00:01,67,64,16,16,20
6/3/13,18:00:01,67,71,7,19,12
6/4/13,19:00:01,65,63,16,4,13
6/5/13,20:00:01,69,74,2,10,7
6/6/13,21:00:01,65,79,4,2,17
6/7/13,22:00:01,68,63,12,11,14
6/8/13,23:00:01,66,67,5,22,13
6/9/13,0:13:19,65,78,5,16,4
6/10/13,1:13:19,67,67,14,18,19
6/11/13,2:13:19,66,64,10,11,16
6/12/13,3:13:19,65,69,3,2,18
6/13/13,4:13:19,65,78,11,5,1
6/14/13,5:13:19,68,62,20,8,4
6/15/13,6:13:19,66,67,6,5,11
6/16/13,7:13:19,65,76,17,8,16
6/17/13,8:13:19,68,65,4,21,7
6/18/13,9:13:19,69,68,3,25,12
6/19/13,10:13:19,68,55,11,11,13
6/20/13,11:13:19,65,60,12,24,4
6/21/13,12:13:19,65,80,10,13,6
6/22/13,13:13:19,68,66,10,5,19
6/23/13,14:13:19,65,66,3,20,13
6/24/13,15:13:19,70,58,3,26,6
6/25/13,16:13:19,68,80,10,27,19
6/26/13,17:13:19,70,77,1,7,6
6/27/13,18:13:19,69,76,7,23,3
6/28/13,19:13:19,66,75,2,22,13
6/29/13,20:13:19,66,66,13,27,1
6/30/13,21:13:19,68,64,6,30,7
6/1/13,22:13:19,69,59,10,28,1
6/2/13,23:13:19,70,72,1,1,13
6/3/13,0:43:51,65,59,1,27,12
6/4/13,1:43:51,65,57,15,6,14
6/5/13,2:43:51,70,79,1,15,5
6/6/13,3:43:51,70,78,16,20,19
6/7/13,4:43:51,70,76,2,21,14
6/8/13,5:43:51,69,72,12,18,10
6/9/13,6:43:51,69,69,18,5,12
6/10/13,7:43:51,65,63,8,7,15
